ID;Geslacht;LeeftijdOp31December;Perioden;Overledenen_1
16266;4000;53950;2010W106;306
16267;4000;53950;2010W107;344
16268;4000;53950;2010W108;366
16269;4000;53950;2010W109;335
16270;4000;53950;2010W110;338
16271;4000;53950;2010W111;303
16272;4000;53950;2010W112;355
16273;4000;53950;2010W113;330
16274;4000;53950;2010W114;293
16275;4000;53950;2010W115;295
16276;4000;53950;2010W116;286
16277;4000;53950;2010W117;310
16278;4000;53950;2010W118;302
16279;4000;53950;2010W119;280
16280;4000;53950;2010W120;319
16281;4000;53950;2010W121;288
16282;4000;53950;2010W122;335
16283;4000;53950;2010W123;306
16284;4000;53950;2010W124;303
16285;4000;53950;2010W125;303
16286;4000;53950;2010W126;285
16287;4000;53950;2010W127;310
16288;4000;53950;2010W128;287
16289;4000;53950;2010W129;308
16290;4000;53950;2010W130;272
16291;4000;53950;2010W131;264
16292;4000;53950;2010W132;312
16293;4000;53950;2010W133;316
16294;4000;53950;2010W134;298
16295;4000;53950;2010W135;316
16296;4000;53950;2010W136;300
16297;4000;53950;2010W137;327
16298;4000;53950;2010W138;311
16299;4000;53950;2010W139;293
16300;4000;53950;2010W140;320
16301;4000;53950;2010W141;310
16302;4000;53950;2010W142;286
16303;4000;53950;2010W143;330
16304;4000;53950;2010W144;331
16305;4000;53950;2010W145;331
16306;4000;53950;2010W146;318
16307;4000;53950;2010W147;298
16308;4000;53950;2010W148;305
16309;4000;53950;2010W149;340
16310;4000;53950;2010W150;349
16311;4000;53950;2010W151;341
16312;4000;53950;2010W152;249
16315;4000;53950;2011W101;323
16316;4000;53950;2011W102;328
16317;4000;53950;2011W103;306
16318;4000;53950;2011W104;303
16319;4000;53950;2011W105;307
16320;4000;53950;2011W106;316
16321;4000;53950;2011W107;313
16322;4000;53950;2011W108;318
16323;4000;53950;2011W109;331
16324;4000;53950;2011W110;333
16325;4000;53950;2011W111;320
16326;4000;53950;2011W112;317
16327;4000;53950;2011W113;318
16328;4000;53950;2011W114;327
16329;4000;53950;2011W115;311
16330;4000;53950;2011W116;359
16331;4000;53950;2011W117;308
16332;4000;53950;2011W118;292
16333;4000;53950;2011W119;308
16334;4000;53950;2011W120;314
16335;4000;53950;2011W121;325
16336;4000;53950;2011W122;297
16337;4000;53950;2011W123;310
16338;4000;53950;2011W124;329
16339;4000;53950;2011W125;279
16340;4000;53950;2011W126;304
16341;4000;53950;2011W127;298
16342;4000;53950;2011W128;301
16343;4000;53950;2011W129;293
16344;4000;53950;2011W130;294
16345;4000;53950;2011W131;345
16346;4000;53950;2011W132;259
16347;4000;53950;2011W133;324
16348;4000;53950;2011W134;286
16349;4000;53950;2011W135;321
16350;4000;53950;2011W136;270
16351;4000;53950;2011W137;314
16352;4000;53950;2011W138;310
16353;4000;53950;2011W139;327
16354;4000;53950;2011W140;328
16355;4000;53950;2011W141;326
16356;4000;53950;2011W142;330
16357;4000;53950;2011W143;350
16358;4000;53950;2011W144;312
16359;4000;53950;2011W145;345
16360;4000;53950;2011W146;332
16361;4000;53950;2011W147;303
16362;4000;53950;2011W148;346
16363;4000;53950;2011W149;368
16364;4000;53950;2011W150;350
16365;4000;53950;2011W151;347
16366;4000;53950;2011W152;292
16369;4000;53950;2012W101;352
16370;4000;53950;2012W102;334
16371;4000;53950;2012W103;311
16372;4000;53950;2012W104;351
16373;4000;53950;2012W105;323
16374;4000;53950;2012W106;345
16375;4000;53950;2012W107;343
16376;4000;53950;2012W108;352
16377;4000;53950;2012W109;356
16378;4000;53950;2012W110;323
16379;4000;53950;2012W111;350
16380;4000;53950;2012W112;336
16381;4000;53950;2012W113;346
16382;4000;53950;2012W114;332
16383;4000;53950;2012W115;310
16384;4000;53950;2012W116;351
16385;4000;53950;2012W117;335
16386;4000;53950;2012W118;326
16387;4000;53950;2012W119;318
16388;4000;53950;2012W120;337
16389;4000;53950;2012W121;313
16390;4000;53950;2012W122;311
16391;4000;53950;2012W123;315
16392;4000;53950;2012W124;307
16393;4000;53950;2012W125;318
16394;4000;53950;2012W126;321
16395;4000;53950;2012W127;301
16396;4000;53950;2012W128;296
16397;4000;53950;2012W129;290
16398;4000;53950;2012W130;316
16399;4000;53950;2012W131;256
16400;4000;53950;2012W132;305
16401;4000;53950;2012W133;314
16402;4000;53950;2012W134;294
16403;4000;53950;2012W135;279
16404;4000;53950;2012W136;307
16405;4000;53950;2012W137;271
16406;4000;53950;2012W138;288
16407;4000;53950;2012W139;323
16408;4000;53950;2012W140;309
16409;4000;53950;2012W141;343
16410;4000;53950;2012W142;357
16411;4000;53950;2012W143;304
16412;4000;53950;2012W144;337
16413;4000;53950;2012W145;329
16414;4000;53950;2012W146;337
16415;4000;53950;2012W147;344
16416;4000;53950;2012W148;327
16417;4000;53950;2012W149;338
16418;4000;53950;2012W150;378
16419;4000;53950;2012W151;361
16420;4000;53950;2012W152;383
16421;4000;53950;2012W153;38
16423;4000;53950;2013W101;327
16424;4000;53950;2013W102;333
16425;4000;53950;2013W103;335
16426;4000;53950;2013W104;326
16427;4000;53950;2013W105;342
16428;4000;53950;2013W106;351
16429;4000;53950;2013W107;328
16430;4000;53950;2013W108;351
16431;4000;53950;2013W109;363
16432;4000;53950;2013W110;356
16433;4000;53950;2013W111;345
16434;4000;53950;2013W112;358
16435;4000;53950;2013W113;349
16436;4000;53950;2013W114;346
16437;4000;53950;2013W115;331
16438;4000;53950;2013W116;338
16439;4000;53950;2013W117;326
16440;4000;53950;2013W118;307
16441;4000;53950;2013W119;352
16442;4000;53950;2013W120;303
16443;4000;53950;2013W121;325
16444;4000;53950;2013W122;321
16445;4000;53950;2013W123;308
16446;4000;53950;2013W124;307
16447;4000;53950;2013W125;309
16448;4000;53950;2013W126;291
16449;4000;53950;2013W127;330
16450;4000;53950;2013W128;294
16451;4000;53950;2013W129;303
16452;4000;53950;2013W130;328
16453;4000;53950;2013W131;345
16454;4000;53950;2013W132;283
16455;4000;53950;2013W133;315
16456;4000;53950;2013W134;291
16457;4000;53950;2013W135;321
16458;4000;53950;2013W136;319
16459;4000;53950;2013W137;288
16460;4000;53950;2013W138;300
16461;4000;53950;2013W139;316
16462;4000;53950;2013W140;301
16463;4000;53950;2013W141;320
16464;4000;53950;2013W142;339
16465;4000;53950;2013W143;327
16466;4000;53950;2013W144;278
16467;4000;53950;2013W145;296
16468;4000;53950;2013W146;348
16469;4000;53950;2013W147;331
16470;4000;53950;2013W148;336
16471;4000;53950;2013W149;330
16472;4000;53950;2013W150;295
16473;4000;53950;2013W151;350
16474;4000;53950;2013W152;338
16475;4000;53950;2013W153;96
16477;4000;53950;2014W101;248
16478;4000;53950;2014W102;342
16479;4000;53950;2014W103;325
16480;4000;53950;2014W104;310
16481;4000;53950;2014W105;318
16482;4000;53950;2014W106;343
16483;4000;53950;2014W107;344
16484;4000;53950;2014W108;342
16485;4000;53950;2014W109;295
16486;4000;53950;2014W110;317
16487;4000;53950;2014W111;332
16488;4000;53950;2014W112;303
16489;4000;53950;2014W113;327
16490;4000;53950;2014W114;350
16491;4000;53950;2014W115;309
16492;4000;53950;2014W116;313
16493;4000;53950;2014W117;317
16494;4000;53950;2014W118;300
16495;4000;53950;2014W119;341
16496;4000;53950;2014W120;319
16497;4000;53950;2014W121;308
16498;4000;53950;2014W122;322
16499;4000;53950;2014W123;309
16500;4000;53950;2014W124;280
16501;4000;53950;2014W125;301
16502;4000;53950;2014W126;349
16503;4000;53950;2014W127;310
16504;4000;53950;2014W128;297
16505;4000;53950;2014W129;350
16506;4000;53950;2014W130;315
16507;4000;53950;2014W131;322
16508;4000;53950;2014W132;299
16509;4000;53950;2014W133;292
16510;4000;53950;2014W134;313
16511;4000;53950;2014W135;361
16512;4000;53950;2014W136;335
16513;4000;53950;2014W137;316
16514;4000;53950;2014W138;341
16515;4000;53950;2014W139;343
16516;4000;53950;2014W140;338
16517;4000;53950;2014W141;310
16518;4000;53950;2014W142;323
16519;4000;53950;2014W143;356
16520;4000;53950;2014W144;360
16521;4000;53950;2014W145;330
16522;4000;53950;2014W146;345
16523;4000;53950;2014W147;364
16524;4000;53950;2014W148;358
16525;4000;53950;2014W149;362
16526;4000;53950;2014W150;388
16527;4000;53950;2014W151;369
16528;4000;53950;2014W152;378
16529;4000;53950;2014W153;169
16531;4000;53950;2015W101;210
16532;4000;53950;2015W102;380
16533;4000;53950;2015W103;361
16534;4000;53950;2015W104;352
16535;4000;53950;2015W105;368
16536;4000;53950;2015W106;361
16537;4000;53950;2015W107;394
16538;4000;53950;2015W108;391
16539;4000;53950;2015W109;377
16540;4000;53950;2015W110;370
16541;4000;53950;2015W111;354
16542;4000;53950;2015W112;347
16543;4000;53950;2015W113;357
16544;4000;53950;2015W114;348
16545;4000;53950;2015W115;354
16546;4000;53950;2015W116;345
16547;4000;53950;2015W117;361
16548;4000;53950;2015W118;338
16549;4000;53950;2015W119;338
16550;4000;53950;2015W120;355
16551;4000;53950;2015W121;310
16552;4000;53950;2015W122;331
16553;4000;53950;2015W123;311
16554;4000;53950;2015W124;359
16555;4000;53950;2015W125;344
16556;4000;53950;2015W126;327
16557;4000;53950;2015W127;333
16558;4000;53950;2015W128;298
16559;4000;53950;2015W129;327
16560;4000;53950;2015W130;313
16561;4000;53950;2015W131;322
16562;4000;53950;2015W132;335
16563;4000;53950;2015W133;274
16564;4000;53950;2015W134;305
16565;4000;53950;2015W135;321
16566;4000;53950;2015W136;316
16567;4000;53950;2015W137;337
16568;4000;53950;2015W138;277
16569;4000;53950;2015W139;364
16570;4000;53950;2015W140;358
16571;4000;53950;2015W141;345
16572;4000;53950;2015W142;344
16573;4000;53950;2015W143;358
16574;4000;53950;2015W144;354
16575;4000;53950;2015W145;333
16576;4000;53950;2015W146;318
16577;4000;53950;2015W147;392
16578;4000;53950;2015W148;371
16579;4000;53950;2015W149;356
16580;4000;53950;2015W150;366
16581;4000;53950;2015W151;366
16582;4000;53950;2015W152;307
16583;4000;53950;2015W153;216
16586;4000;53950;2016W101;367
16587;4000;53950;2016W102;364
16588;4000;53950;2016W103;346
16589;4000;53950;2016W104;360
16590;4000;53950;2016W105;380
16591;4000;53950;2016W106;365
16592;4000;53950;2016W107;404
16593;4000;53950;2016W108;387
16594;4000;53950;2016W109;396
16595;4000;53950;2016W110;380
16596;4000;53950;2016W111;360
16597;4000;53950;2016W112;359
16598;4000;53950;2016W113;379
16599;4000;53950;2016W114;361
16600;4000;53950;2016W115;353
16601;4000;53950;2016W116;360
16602;4000;53950;2016W117;312
16603;4000;53950;2016W118;344
16604;4000;53950;2016W119;366
16605;4000;53950;2016W120;336
16606;4000;53950;2016W121;334
16607;4000;53950;2016W122;324
16608;4000;53950;2016W123;317
16609;4000;53950;2016W124;323
16610;4000;53950;2016W125;332
16611;4000;53950;2016W126;353
16612;4000;53950;2016W127;343
16613;4000;53950;2016W128;316
16614;4000;53950;2016W129;315
16615;4000;53950;2016W130;323
16616;4000;53950;2016W131;321
16617;4000;53950;2016W132;322
16618;4000;53950;2016W133;294
16619;4000;53950;2016W134;349
16620;4000;53950;2016W135;337
16621;4000;53950;2016W136;328
16622;4000;53950;2016W137;347
16623;4000;53950;2016W138;318
16624;4000;53950;2016W139;334
16625;4000;53950;2016W140;336
16626;4000;53950;2016W141;392
16627;4000;53950;2016W142;361
16628;4000;53950;2016W143;371
16629;4000;53950;2016W144;342
16630;4000;53950;2016W145;362
16631;4000;53950;2016W146;345
16632;4000;53950;2016W147;375
16633;4000;53950;2016W148;360
16634;4000;53950;2016W149;389
16635;4000;53950;2016W150;378
16636;4000;53950;2016W151;399
16637;4000;53950;2016W152;370
16640;4000;53950;2017W101;407
16641;4000;53950;2017W102;406
16642;4000;53950;2017W103;366
16643;4000;53950;2017W104;411
16644;4000;53950;2017W105;428
16645;4000;53950;2017W106;415
16646;4000;53950;2017W107;384
16647;4000;53950;2017W108;405
16648;4000;53950;2017W109;334
16649;4000;53950;2017W110;380
16650;4000;53950;2017W111;325
16651;4000;53950;2017W112;340
16652;4000;53950;2017W113;354
16653;4000;53950;2017W114;345
16654;4000;53950;2017W115;371
16655;4000;53950;2017W116;329
16656;4000;53950;2017W117;353
16657;4000;53950;2017W118;346
16658;4000;53950;2017W119;372
16659;4000;53950;2017W120;359
16660;4000;53950;2017W121;327
16661;4000;53950;2017W122;356
16662;4000;53950;2017W123;330
16663;4000;53950;2017W124;323
16664;4000;53950;2017W125;355
16665;4000;53950;2017W126;316
16666;4000;53950;2017W127;363
16667;4000;53950;2017W128;308
16668;4000;53950;2017W129;345
16669;4000;53950;2017W130;345
16670;4000;53950;2017W131;303
16671;4000;53950;2017W132;353
16672;4000;53950;2017W133;335
16673;4000;53950;2017W134;316
16674;4000;53950;2017W135;300
16675;4000;53950;2017W136;346
16676;4000;53950;2017W137;355
16677;4000;53950;2017W138;345
16678;4000;53950;2017W139;336
16679;4000;53950;2017W140;296
16680;4000;53950;2017W141;344
16681;4000;53950;2017W142;347
16682;4000;53950;2017W143;313
16683;4000;53950;2017W144;333
16684;4000;53950;2017W145;346
16685;4000;53950;2017W146;384
16686;4000;53950;2017W147;377
16687;4000;53950;2017W148;337
16688;4000;53950;2017W149;389
16689;4000;53950;2017W150;457
16690;4000;53950;2017W151;391
16691;4000;53950;2017W152;420
16693;4000;53950;2018W101;400
16694;4000;53950;2018W102;418
16695;4000;53950;2018W103;402
16696;4000;53950;2018W104;386
16697;4000;53950;2018W105;391
16698;4000;53950;2018W106;418
16699;4000;53950;2018W107;470
16700;4000;53950;2018W108;452
16701;4000;53950;2018W109;459
16702;4000;53950;2018W110;458
16703;4000;53950;2018W111;438
16704;4000;53950;2018W112;369
16705;4000;53950;2018W113;365
16706;4000;53950;2018W114;395
16707;4000;53950;2018W115;368
16708;4000;53950;2018W116;358
16709;4000;53950;2018W117;323
16710;4000;53950;2018W118;319
16711;4000;53950;2018W119;295
16712;4000;53950;2018W120;346
16713;4000;53950;2018W121;317
16714;4000;53950;2018W122;351
16715;4000;53950;2018W123;338
16716;4000;53950;2018W124;334
16717;4000;53950;2018W125;336
16718;4000;53950;2018W126;343
16719;4000;53950;2018W127;353
16720;4000;53950;2018W128;330
16721;4000;53950;2018W129;311
16722;4000;53950;2018W130;354
16723;4000;53950;2018W131;372
16724;4000;53950;2018W132;330
16725;4000;53950;2018W133;324
16726;4000;53950;2018W134;307
16727;4000;53950;2018W135;358
16728;4000;53950;2018W136;352
16729;4000;53950;2018W137;312
16730;4000;53950;2018W138;390
16731;4000;53950;2018W139;338
16732;4000;53950;2018W140;396
16733;4000;53950;2018W141;359
16734;4000;53950;2018W142;340
16735;4000;53950;2018W143;353
16736;4000;53950;2018W144;397
16737;4000;53950;2018W145;376
16738;4000;53950;2018W146;348
16739;4000;53950;2018W147;403
16740;4000;53950;2018W148;401
16741;4000;53950;2018W149;376
16742;4000;53950;2018W150;388
16743;4000;53950;2018W151;421
16744;4000;53950;2018W152;379
16745;4000;53950;2018W153;51
16747;4000;53950;2019W101;321
16748;4000;53950;2019W102;376
16749;4000;53950;2019W103;389
16750;4000;53950;2019W104;419
16751;4000;53950;2019W105;375
16752;4000;53950;2019W106;430
16753;4000;53950;2019W107;389
16754;4000;53950;2019W108;399
16755;4000;53950;2019W109;377
16756;4000;53950;2019W110;368
16757;4000;53950;2019W111;405
16758;4000;53950;2019W112;360
16759;4000;53950;2019W113;350
16760;4000;53950;2019W114;373
16761;4000;53950;2019W115;382
16762;4000;53950;2019W116;378
16763;4000;53950;2019W117;387
16764;4000;53950;2019W118;392
16765;4000;53950;2019W119;375
16766;4000;53950;2019W120;345
16767;4000;53950;2019W121;357
16768;4000;53950;2019W122;338
16769;4000;53950;2019W123;364
16770;4000;53950;2019W124;328
16771;4000;53950;2019W125;349
16772;4000;53950;2019W126;350
16773;4000;53950;2019W127;373
16774;4000;53950;2019W128;376
16775;4000;53950;2019W129;332
16776;4000;53950;2019W130;363
16777;4000;53950;2019W131;349
16778;4000;53950;2019W132;324
16779;4000;53950;2019W133;358
16780;4000;53950;2019W134;328
16781;4000;53950;2019W135;395
16782;4000;53950;2019W136;334
16783;4000;53950;2019W137;360
16784;4000;53950;2019W138;346
16785;4000;53950;2019W139;377
16786;4000;53950;2019W140;322
16787;4000;53950;2019W141;374
16788;4000;53950;2019W142;388
16789;4000;53950;2019W143;384
16790;4000;53950;2019W144;384
16791;4000;53950;2019W145;352
16792;4000;53950;2019W146;404
16793;4000;53950;2019W147;403
16794;4000;53950;2019W148;375
16795;4000;53950;2019W149;403
16796;4000;53950;2019W150;433
16797;4000;53950;2019W151;432
16798;4000;53950;2019W152;399
16799;4000;53950;2019W153;115
16801;4000;53950;2020W101;250
16802;4000;53950;2020W102;420
16803;4000;53950;2020W103;395
16804;4000;53950;2020W104;399
16805;4000;53950;2020W105;386
16806;4000;53950;2020W106;408
16807;4000;53950;2020W107;413
16808;4000;53950;2020W108;334
16809;4000;53950;2020W109;386
16810;4000;53950;2020W110;384
16811;4000;53950;2020W111;402
16812;4000;53950;2020W112;406
16813;4000;53950;2020W113;561
16814;4000;53950;2020W114;580
16815;4000;53950;2020W115;558
16816;4000;53950;2020W116;511
16817;4000;53950;2020W117;465
16818;4000;53950;2020W118;432
16819;4000;53950;2020W119;399
16820;4000;53950;2020W120;350
16821;4000;53950;2020W121;329
16822;4000;53950;2020W122;367
16823;4000;53950;2020W123;332
16824;4000;53950;2020W124;316
16825;4000;53950;2020W125;359
16826;4000;53950;2020W126;349
16827;4000;53950;2020W127;360
16828;4000;53950;2020W128;363
16829;4000;53950;2020W129;341
16830;4000;53950;2020W130;364
16831;4000;53950;2020W131;367
16832;4000;53950;2020W132;352
16833;4000;53950;2020W133;401
16834;4000;53950;2020W134;339
16835;4000;53950;2020W135;378
16836;4000;53950;2020W136;340
16837;4000;53950;2020W137;386
16838;4000;53950;2020W138;326
16839;4000;53950;2020W139;361
16840;4000;53950;2020W140;383
16841;4000;53950;2020W141;401
16842;4000;53950;2020W142;406
16843;4000;53950;2020W143;435
16844;4000;53950;2020W144;476
16845;4000;53950;2020W145;421
16846;4000;53950;2020W146;439
16847;4000;53950;2020W147;440
16848;4000;53950;2020W148;443
16849;4000;53950;2020W149;471
16850;4000;53950;2020W150;447
16851;4000;53950;2020W151;479
16852;4000;53950;2020W152;473
16853;4000;53950;2020W153;292
16856;4000;53950;2021W101;489
16857;4000;53950;2021W102;457
16858;4000;53950;2021W103;455
16859;4000;53950;2021W104;446
16860;4000;53950;2021W105;451
16861;4000;53950;2021W106;452
16862;4000;53950;2021W107;434
16863;4000;53950;2021W108;398
16864;4000;53950;2021W109;395
16865;4000;53950;2021W110;408
16866;4000;53950;2021W111;418
16867;4000;53950;2021W112;383
16868;4000;53950;2021W113;442
16869;4000;53950;2021W114;402
16870;4000;53950;2021W115;444
16871;4000;53950;2021W116;403
16872;4000;53950;2021W117;447
16873;4000;53950;2021W118;428
16874;4000;53950;2021W119;370
16875;4000;53950;2021W120;416
16876;4000;53950;2021W121;365
16877;4000;53950;2021W122;426
16878;4000;53950;2021W123;411
16879;4000;53950;2021W124;378
16880;4000;53950;2021W125;329
16881;4000;53950;2021W126;365
16882;4000;53950;2021W127;382
16883;4000;53950;2021W128;388
16884;4000;53950;2021W129;399
16885;4000;53950;2021W130;405
16886;4000;53950;2021W131;437
16887;4000;53950;2021W132;378
16888;4000;53950;2021W133;397
16889;4000;53950;2021W134;396
16890;4000;53950;2021W135;362
16891;4000;53950;2021W136;447
16892;4000;53950;2021W137;385
16893;4000;53950;2021W138;413
16894;4000;53950;2021W139;433
16895;4000;53950;2021W140;447
16896;4000;53950;2021W141;381
16897;4000;53950;2021W142;451
16898;4000;53950;2021W143;424
16899;4000;53950;2021W144;481
16900;4000;53950;2021W145;512
16901;4000;53950;2021W146;498
16902;4000;53950;2021W147;506
16903;4000;53950;2021W148;567
16904;4000;53950;2021W149;511
16905;4000;53950;2021W150;518
16906;4000;53950;2021W151;492
16907;4000;53950;2021W152;355
16910;4000;53950;2022W101;454
16911;4000;53950;2022W102;409
16912;4000;53950;2022W103;408
16913;4000;53950;2022W104;406
16914;4000;53950;2022W105;404
16915;4000;53950;2022W106;437
16916;4000;53950;2022W107;457
16917;4000;53950;2022W108;441
16918;4000;53950;2022W109;400
16919;4000;53950;2022W110;410
16920;4000;53950;2022W111;425
16921;4000;53950;2022W112;482
16922;4000;53950;2022W113;421
16923;4000;53950;2022W114;482
16924;4000;53950;2022W115;429
16925;4000;53950;2022W116;388
16926;4000;53950;2022W117;379
16927;4000;53950;2022W118;426
16928;4000;53950;2022W119;437
16929;4000;53950;2022W120;414
16930;4000;53950;2022W121;391
16931;4000;53950;2022W122;410
16932;4000;53950;2022W123;427
16933;4000;53950;2022W124;415
16934;4000;53950;2022W125;436
16935;4000;53950;2022W126;420
16936;4000;53950;2022W127;393
16937;4000;53950;2022W128;399
16938;4000;53950;2022W129;396
16939;4000;53950;2022W130;419
16940;4000;53950;2022W131;382
16941;4000;53950;2022W132;403
16942;4000;53950;2022W133;434
16943;4000;53950;2022W134;401
16944;4000;53950;2022W135;426
16945;4000;53950;2022W136;447
16946;4000;53950;2022W137;423
16947;4000;53950;2022W138;405
16948;4000;53950;2022W139;456
16949;4000;53950;2022W140;419
16950;4000;53950;2022W141;401
16951;4000;53950;2022W142;467
16952;4000;53950;2022W143;488
16953;4000;53950;2022W144;467
16954;4000;53950;2022W145;459
16955;4000;53950;2022W146;467
16956;4000;53950;2022W147;452
16957;4000;53950;2022W148;471
16958;4000;53950;2022W149;499
16959;4000;53950;2022W150;529
16960;4000;53950;2022W151;528
16961;4000;53950;2022W152;514
16964;4000;53950;2023W101;506
16965;4000;53950;2023W102;534
16966;4000;53950;2023W103;494
16967;4000;53950;2023W104;451
16968;4000;53950;2023W105;461
16969;4000;53950;2023W106;447
16970;4000;53950;2023W107;445
16971;4000;53950;2023W108;436
16972;4000;53950;2023W109;407
16973;4000;53950;2023W110;475
16974;4000;53950;2023W111;449
16975;4000;53950;2023W112;467
16976;4000;53950;2023W113;428
16977;4000;53950;2023W114;397
16978;4000;53950;2023W115;413
16979;4000;53950;2023W116;405
16980;4000;53950;2023W117;380
16981;4000;53950;2023W118;430
16982;4000;53950;2023W119;422
16983;4000;53950;2023W120;376
16984;4000;53950;2023W121;418
16985;4000;53950;2023W122;396
16986;4000;53950;2023W123;419
16987;4000;53950;2023W124;420
16988;4000;53950;2023W125;417
16989;4000;53950;2023W126;408
16990;4000;53950;2023W127;395
16991;4000;53950;2023W128;401
16992;4000;53950;2023W129;386
16993;4000;53950;2023W130;401
16994;4000;53950;2023W131;394
16996;4000;21700;1995W101;846
16997;4000;21700;1995W102;839
16998;4000;21700;1995W103;791
16999;4000;21700;1995W104;782
17000;4000;21700;1995W105;733
17001;4000;21700;1995W106;745
17002;4000;21700;1995W107;724
17003;4000;21700;1995W108;753
17004;4000;21700;1995W109;719
17005;4000;21700;1995W110;787
17006;4000;21700;1995W111;840
17007;4000;21700;1995W112;824
17008;4000;21700;1995W113;742
17009;4000;21700;1995W114;817
17010;4000;21700;1995W115;697
17011;4000;21700;1995W116;785
17012;4000;21700;1995W117;781
17013;4000;21700;1995W118;735
17014;4000;21700;1995W119;671
17015;4000;21700;1995W120;701
17016;4000;21700;1995W121;684
17017;4000;21700;1995W122;678
17018;4000;21700;1995W123;640
17019;4000;21700;1995W124;638
17020;4000;21700;1995W125;718
17021;4000;21700;1995W126;762
17022;4000;21700;1995W127;709
17023;4000;21700;1995W128;885
17024;4000;21700;1995W129;709
17025;4000;21700;1995W130;713
17026;4000;21700;1995W131;850
17027;4000;21700;1995W132;708
17028;4000;21700;1995W133;693
17029;4000;21700;1995W134;680
17030;4000;21700;1995W135;636
17031;4000;21700;1995W136;658
17032;4000;21700;1995W137;639
17033;4000;21700;1995W138;623
17034;4000;21700;1995W139;619
17035;4000;21700;1995W140;671
17036;4000;21700;1995W141;697
17037;4000;21700;1995W142;647
17038;4000;21700;1995W143;673
17039;4000;21700;1995W144;671
17040;4000;21700;1995W145;671
17041;4000;21700;1995W146;726
17042;4000;21700;1995W147;705
17043;4000;21700;1995W148;769
17044;4000;21700;1995W149;768
17045;4000;21700;1995W150;888
17046;4000;21700;1995W151;942
17047;4000;21700;1995W152;996
17049;4000;21700;1996W101;1137
17050;4000;21700;1996W102;1010
17051;4000;21700;1996W103;930
17052;4000;21700;1996W104;825
17053;4000;21700;1996W105;921
17054;4000;21700;1996W106;1007
17055;4000;21700;1996W107;898
17056;4000;21700;1996W108;892
17057;4000;21700;1996W109;823
17058;4000;21700;1996W110;830
17059;4000;21700;1996W111;852
17060;4000;21700;1996W112;848
17061;4000;21700;1996W113;789
17062;4000;21700;1996W114;810
17063;4000;21700;1996W115;749
17064;4000;21700;1996W116;853
17065;4000;21700;1996W117;790
17066;4000;21700;1996W118;720
17067;4000;21700;1996W119;725
17068;4000;21700;1996W120;700
17069;4000;21700;1996W121;695
17070;4000;21700;1996W122;711
17071;4000;21700;1996W123;855
17072;4000;21700;1996W124;692
17073;4000;21700;1996W125;680
17074;4000;21700;1996W126;637
17075;4000;21700;1996W127;697
17076;4000;21700;1996W128;690
17077;4000;21700;1996W129;713
17078;4000;21700;1996W130;721
17079;4000;21700;1996W131;635
17080;4000;21700;1996W132;664
17081;4000;21700;1996W133;669
17082;4000;21700;1996W134;667
17083;4000;21700;1996W135;615
17084;4000;21700;1996W136;584
17085;4000;21700;1996W137;611
17086;4000;21700;1996W138;698
17087;4000;21700;1996W139;659
17088;4000;21700;1996W140;698
17089;4000;21700;1996W141;640
17090;4000;21700;1996W142;650
17091;4000;21700;1996W143;677
17092;4000;21700;1996W144;641
17093;4000;21700;1996W145;713
17094;4000;21700;1996W146;641
17095;4000;21700;1996W147;701
17096;4000;21700;1996W148;667
17097;4000;21700;1996W149;677
17098;4000;21700;1996W150;750
17099;4000;21700;1996W151;785
17100;4000;21700;1996W152;792
17101;4000;21700;1996W153;247
17103;4000;21700;1997W101;682
17104;4000;21700;1997W102;1077
17105;4000;21700;1997W103;1052
17106;4000;21700;1997W104;971
17107;4000;21700;1997W105;962
17108;4000;21700;1997W106;891
17109;4000;21700;1997W107;899
17110;4000;21700;1997W108;843
17111;4000;21700;1997W109;842
17112;4000;21700;1997W110;746
17113;4000;21700;1997W111;673
17114;4000;21700;1997W112;681
17115;4000;21700;1997W113;749
17116;4000;21700;1997W114;726
17117;4000;21700;1997W115;685
17118;4000;21700;1997W116;660
17119;4000;21700;1997W117;763
17120;4000;21700;1997W118;786
17121;4000;21700;1997W119;702
17122;4000;21700;1997W120;799
17123;4000;21700;1997W121;724
17124;4000;21700;1997W122;641
17125;4000;21700;1997W123;814
17126;4000;21700;1997W124;718
17127;4000;21700;1997W125;665
17128;4000;21700;1997W126;660
17129;4000;21700;1997W127;679
17130;4000;21700;1997W128;716
17131;4000;21700;1997W129;712
17132;4000;21700;1997W130;699
17133;4000;21700;1997W131;726
17134;4000;21700;1997W132;703
17135;4000;21700;1997W133;956
17136;4000;21700;1997W134;854
17137;4000;21700;1997W135;717
17138;4000;21700;1997W136;635
17139;4000;21700;1997W137;643
17140;4000;21700;1997W138;662
17141;4000;21700;1997W139;637
17142;4000;21700;1997W140;650
17143;4000;21700;1997W141;741
17144;4000;21700;1997W142;684
17145;4000;21700;1997W143;727
17146;4000;21700;1997W144;690
17147;4000;21700;1997W145;739
17148;4000;21700;1997W146;668
17149;4000;21700;1997W147;644
17150;4000;21700;1997W148;781
17151;4000;21700;1997W149;720
17152;4000;21700;1997W150;743
17153;4000;21700;1997W151;776
17154;4000;21700;1997W152;799
17155;4000;21700;1997W153;347
17157;4000;21700;1998W101;457
17158;4000;21700;1998W102;819
17159;4000;21700;1998W103;713
17160;4000;21700;1998W104;750
17161;4000;21700;1998W105;828
